Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Invoice Currency Unit
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,User Led Skills and Knowledge Flow,University of York GRANT,67238147,97440.05,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Cambridge,67238148,236592.87,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,Q M W,67238149,208067.32,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University College London GRANT,67238150,251684.1,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University College London GRANT,67238151,261135.31,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,Loughborough University GRANT,67238152,204494.68,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Oxford GRANT,67238153,232490.75,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Nottingham GRANT,67238154,244574.63,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Bristol GRANT,67238155,173798.14,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Manchester GRANT,67238156,172431.03,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Surrey GRANT,67238157,215913.03,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Manchester GRANT,67238158,126505.78,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Sheffield GRANT,67238159,247955.96,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,ICSTM,67238160,257280.91,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,Heriot-Watt University GRANT,67238161,174873.69,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Nottingham GRANT,67238162,199942.37,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,Lancaster University GRANT,67238163,209066.98,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Surrey GRANT,67238164,211757.11,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Newcastle upon Tyne GRANT,67238165,225312.63,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Bath,67238166,262245.07,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University College London GRANT,67238167,210875.54,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Strathclyde GRANT,67238168,206187.23,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Bath,67238169,222982.09,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Reading GRANT,67238170,1006.56,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Reading GRANT,67238170,209224.01,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Energy Research Capacity,University College London GRANT,67238171,203344.7,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,User Led Research and Knowledge Transfer,University of Birmingham GRANT,67238172,319165,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Mathematical Sciences,Lancaster University GRANT,67238173,197025.08,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Mathematical Sciences,University of Cambridge,67238174,173177.83,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Cross Disciplinary Interfaces,Warwick University,67238175,98089.57,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Mathematical Sciences,Warwick University,67238175,32696.53,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Physical Sciences,Warwick University,67238175,41300.88,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Cross Disciplinary Interfaces,University of Edinburgh,67238176,30964.55,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Information and Communications Technology,University of Edinburgh,67238176,67883.82,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,"Materials, Mechanical and Medical Engineering",University of Edinburgh,67238176,20246.05,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Cross Disciplinary Interfaces,University of Oxford GRANT,67238177,41418.49,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Information and Communications Technology,University of Oxford GRANT,67238177,56950.46,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,"Materials, Mechanical and Medical Engineering",University of Oxford GRANT,67238177,27612.34,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Mathematical Sciences,University of Oxford GRANT,67238177,27612.34,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Physical Sciences,University of Oxford GRANT,67238177,18983.49,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Cross Disciplinary Interfaces,ICSTM,67238179,89886.68,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Physical Sciences,ICSTM,67238179,70625.25,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Cross Disciplinary Interfaces,University of Glasgow GRANT,67238180,152963.34,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Cross Disciplinary Interfaces,Loughborough University GRANT,67238181,173703.02,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,"Materials, Mechanical and Medical Engineering",Loughborough University GRANT,67238181,43425.75,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Cross Disciplinary Interfaces,University of Leeds GRANT,67238182,164560.28,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,"Materials, Mechanical and Medical Engineering",University of Leeds GRANT,67238182,54853.42,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Cross Disciplinary Interfaces,University of Birmingham GRANT,67238183,61902.17,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Information and Communications Technology,University of Birmingham GRANT,67238183,35372.67,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,"Materials, Mechanical and Medical Engineering",University of Birmingham GRANT,67238183,22107.92,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Physical Sciences,University of Birmingham GRANT,67238183,101696.41,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Cross Disciplinary Interfaces,University College London GRANT,67238184,97708.23,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Information and Communications Technology,University College London GRANT,67238184,21044.85,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Mathematical Sciences,University College London GRANT,67238184,31567.28,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Cross Disciplinary Interfaces,University of Strathclyde GRANT,67238186,53499.85,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,"Materials, Mechanical and Medical Engineering",University of Strathclyde GRANT,67238186,87289.24,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Information and Communications Technology,University of Manchester GRANT,67238187,64681.8,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Information and Communications Technology,University of Bristol GRANT,67238188,64705.89,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Cross Disciplinary Interfaces,University of Bristol GRANT,67238189,138870.84,GBP
