Transparency Data ,,,,,,,,
Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Invoice Currency Unit
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Cross Disciplinary Interfaces,University of Exeter GRANT,73680292,4304.12,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,National Institute For Agricultural Botany,73680293,2224.11,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,National Institute For Agricultural Botany,73680294,4728.38,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Corporate Programme,Warwick University,73680295,37297.51,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University College London GRANT,73680296,219864.32,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Cross Disciplinary Interfaces,University of Southampton GRANT,73680297,65461.7,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Southampton GRANT,73680297,18703.35,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,University of Southampton GRANT,73680297,102868.39,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Mathematical Sciences,ICSTM,73680298,54542.63,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Research Capacity,University of Oxford GRANT,73680299,41157.82,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Oxford GRANT,73680299,164631.35,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Manchester GRANT,73680300,193597.1,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Leeds GRANT,73680301,246092.61,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Process, Environment & Sustainability",University of Southampton GRANT,73680302,140754.09,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University College London GRANT,73680303,54499.82,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University College London GRANT,73680303,217999.27,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,University of Cambridge,73680304,137382.84,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Sheffield GRANT,73680305,21772.65,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,University of Sheffield GRANT,73680305,195953.9,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Nottingham GRANT,73680308,33222.89,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,Warwick University,73680309,14789.07,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,Warwick University,73680309,26620.27,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Process, Environment & Sustainability",Warwick University,73680309,17746.86,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Cambridge,73680310,61677.77,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",Cranfield University,73680311,59366.66,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",ICSTM,73680312,47644.66,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",Institute of Cancer Research GRANT,73680313,89429.57,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,ICSTM,73680314,61345.4,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",Warwick University,73680315,4543.19,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,Warwick University,73680315,19687.21,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of St Andrews GRANT,73680316,337.69,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,University of St Andrews GRANT,73680316,1463.31,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Nottingham GRANT,73680317,314.9,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,University of Nottingham GRANT,73680317,1364.5,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Glasgow GRANT,73680318,342.98,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,University of Glasgow GRANT,73680318,1486.22,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,Loughborough University GRANT,73680319,440717.8,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Corporate Programme,University of Bristol GRANT,73680320,37481.05,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Infrastructure and International,University of Edinburgh,73680321,225623.91,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Cross Disciplinary Interfaces,University College London GRANT,73680322,118398.3,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Mathematical Sciences,University of St Andrews GRANT,73680323,26742.2,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Cross Disciplinary Interfaces,"University of Wales, Cardiff - UWC",73680324,4066.12,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Nottingham GRANT,73680325,12263.71,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Nottingham GRANT,73680325,24899.04,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Research Capacity,ICSTM,73680326,22840.53,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,University of Southampton GRANT,73680327,262152.72,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of York GRANT,73680328,35789.08,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,Brunel University GRANT,73680329,240025.88,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Edinburgh,73680330,40763.02,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,Loughborough University GRANT,73680331,284246.75,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Southampton GRANT,73680332,51549.03,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Process, Environment & Sustainability",University of Bradford GRANT,73680333,37977.06,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,King's College London,73680334,221523.22,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Cambridge,73680335,27195.97,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,University of Cambridge,73680336,23946.77,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Edinburgh,73680337,24799.45,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,GU ICT,Queen's University Belfast GRANT,73680338,188735.99,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,University of Glasgow GRANT,73680339,26852.72,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Newcastle upon Tyne GRANT,73680340,24108.51,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Nottingham GRANT,73680341,57050.03,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Sheffield GRANT,73680342,45396.04,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",Warwick University,73680343,19918.12,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Cross Disciplinary Interfaces,University of Oxford GRANT,73680344,31909.79,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Research Capacity,University of Oxford GRANT,73680344,81001.78,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Process, Environment & Sustainability",University of Oxford GRANT,73680344,132548.34,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Sheffield GRANT,73680345,28501.21,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Durham GRANT,73680346,6614.29,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Bath,73680347,25178.21,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Bath,73680349,23494.34,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,Warwick University,73680350,47181.55,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Southampton GRANT,73680351,30603.49,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Process, Environment & Sustainability",University of Exeter GRANT,73680352,9594.77,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Mathematical Sciences,University of Oxford GRANT,73680354,31691.06,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Engineering,University of Edinburgh,73680355,28052.3,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Engineering,Heriot-Watt University GRANT,73680356,28997.29,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Cambridge,73680357,38478.31,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,University of Sheffield GRANT,73680358,19024.82,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Manufacturing Engineering,University of Liverpool GRANT,73680359,11171.89,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Birmingham GRANT,73680360,32510.09,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Infrastructure,University of Cambridge,73680361,24535.48,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Infrastructure,University of Manchester GRANT,73680363,29788.3,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Infrastructure,University of Oxford GRANT,73680364,26474.97,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Infrastructure,University of Bristol GRANT,73680365,14475.33,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Infrastructure,University of Southampton GRANT,73680366,7099.74,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Infrastructure,University of Oxford GRANT,73680367,3976.58,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Glasgow GRANT,73680369,162922.99,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Infrastructure,University College London GRANT,73680370,18503.83,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Infrastructure,University of Oxford GRANT,73680371,9760.33,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,ICSTM,73680372,24157.82,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University College London GRANT,73680373,30453.96,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Oxford GRANT,73680374,46598.01,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Infrastructure,University of Oxford GRANT,73680375,29235.72,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Southampton GRANT,73680376,22247.96,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Oxford GRANT,73680377,58666.54,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Birmingham GRANT,73680378,22938.56,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,University of Birmingham GRANT,73680378,9830.83,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Infrastructure,University of Bath,73680379,20428.74,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Brighton GRANT,73680380,25607.31,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Southampton GRANT,73680381,31506.23,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Sheffield GRANT,73680382,52947.4,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Southampton GRANT,73680383,61957.91,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,Loughborough University GRANT,73680384,8271.14,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,Warwick University,73680385,27565.32,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Bristol GRANT,73680386,25039.18,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,R H B N C GRANT,73680387,40376.14,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Liverpool GRANT,73680388,53601.68,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Oxford GRANT,73680389,34035.04,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Durham GRANT,73680390,30333.54,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Sheffield GRANT,73680391,26568.45,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare ICT,University of Birmingham GRANT,73680392,49421.57,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University College London GRANT,73680394,31596.88,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Southampton GRANT,73680395,22934.25,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Digital Economy ICT,University of Salford GRANT,73680396,32694.56,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,Nottingham Trent University GRANT,73680397,27585.14,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Strathclyde GRANT,73680398,24562.67,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Bristol GRANT,73680399,23029.35,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Strathclyde GRANT,73680400,36901.16,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,University of Strathclyde GRANT,73680400,9225.29,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Glasgow GRANT,73680401,1106.34,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,University of Glasgow GRANT,73680401,276.6,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Leeds GRANT,73680402,36162.31,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University College London GRANT,73680403,49278.56,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,Warwick University,73680404,2953.19,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Bath,73680405,16315.32,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Manufacturing Engineering,University of Nottingham GRANT,73680406,33641.47,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Edinburgh,73680407,3716.14,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Glasgow GRANT,73680408,34103.78,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Strathclyde GRANT,73680409,11115.5,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,Manchester Metropolitan University GRANT,73680410,14686.58,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Engineering,University of Oxford GRANT,73680411,47528.98,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,University of Nottingham GRANT,73680412,30780.73,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Nottingham GRANT,73680412,13191.73,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Non Theme Specific,Institute of Education GRANT,73680413,2372.14,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Non Theme Specific,Institute of Education GRANT,73680413,30301.93,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Energy,ICSTM,73680414,218447.39,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Non Theme Specific,Open University GRANT,73680415,26300.43,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of St Andrews GRANT,73680416,20897.67,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of St Andrews GRANT,73680416,188078.88,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Cambridge,73680417,47774.5,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Non Theme Specific,University of Nottingham GRANT,73680418,29657.25,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Non Theme Specific,University of Sheffield GRANT,73680419,27779.39,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Non Theme Specific,University of Exeter GRANT,73680420,31721.13,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Non Theme Specific,University of Bath,73680421,28762.76,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Non Theme Specific,University of Aberdeen GRANT,73680422,31850.12,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Energy,Loughborough University GRANT,73680423,183096.96,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,ICSTM,73680424,37279.64,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,ICSTM,73680424,211251.24,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Sheffield GRANT,73680425,20714.71,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,ICSTM,73680426,19643.85,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Exeter GRANT,73680427,43190.5,GBP
