Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Currency
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Energy,Brunel University GRANT,37919613,207722.34,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Energy,Brunel University GRANT,37919613,207722.34,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Energy,Brunel University GRANT,37919613,207722.34,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,Brunel University GRANT,37919613,89023.86,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,Brunel University GRANT,37919613,89023.86,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,Brunel University GRANT,37919613,89023.86,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Manufacturing Manufacturing,University College London GRANT,37919614,5750,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,University College London GRANT,37919614,108174.37,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Digital Economy Digital Economy,Brunel University GRANT,37919615,4399.17,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,Brunel University GRANT,37919615,83584.11,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Digital Economy Digital Economy,University of Nottingham GRANT,37919616,5260.69,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Digital Economy Digital Economy,University of Nottingham GRANT,37919616,5303.3,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Digital Economy Digital Economy,University of Nottingham GRANT,37919616,5303.3,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Digital Economy Digital Economy,University of Nottingham GRANT,37919616,5303.3,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,University of Nottingham GRANT,37919616,99953,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,University of Nottingham GRANT,37919616,100762.63,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,University of Nottingham GRANT,37919616,100762.63,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,University of Nottingham GRANT,37919616,100762.63,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Digital Economy Digital Economy,University of Sheffield GRANT,37919617,782.17,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,University of Sheffield GRANT,37919617,14861.2,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Digital Economy Digital Economy,Coventry University GRANT,37919618,1177.16,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,Coventry University GRANT,37919618,22365.96,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Digital Economy Digital Economy,Aston University GRANT,37919619,1793.55,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,Aston University GRANT,37919619,34077.44,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of York GRANT,37919620,17001.37,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University College London GRANT,37919621,55874.36,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University College London GRANT,37919622,392.77,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University College London GRANT,37919622,196.39,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University College London GRANT,37919622,392.77,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,Loughborough University GRANT,37919623,94610.37,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,Loughborough University GRANT,37919623,95376.7,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,Loughborough University GRANT,37919623,95376.7,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,Loughborough University GRANT,37919623,95376.7,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Surrey GRANT,37919625,11713.5,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Surrey GRANT,37919625,3073.53,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,University of Strathclyde GRANT,37919626,130002.83,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Healthcare Engineering,University of Surrey GRANT,37919627,31202.45,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,Brunel University GRANT,37919628,18895.19,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Engineering,University of Brighton GRANT,37919629,26779,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,Queen's University Belfast GRANT,37919630,19068.69,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Energy Engineering,Loughborough University GRANT,37919631,1954.88,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,NC Engineering,Loughborough University GRANT,37919631,5864.62,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Engineering,Loughborough University GRANT,37919631,58523.83,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,Loughborough University GRANT,37919631,175571.47,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Oxford GRANT,37919632,3767.78,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Healthcare Engineering,University College London GRANT,37919633,102084.66,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,NC Engineering,University College London GRANT,37919634,4218.75,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,NC Physical Sciences,University College London GRANT,37919634,27031.25,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University College London GRANT,37919634,23958.85,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University College London GRANT,37919634,153514.16,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Physical Sciences,"University of Wales, Cardiff - UWC",37919635,157414.72,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Physical Sciences,Queen's University Belfast GRANT,37919636,75375.52,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,Queen's University Belfast GRANT,37919636,24120.16,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,Queen's University Belfast GRANT,37919636,51255.32,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Physical Sciences,University of Bath,37919637,73522.5,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Bath,37919637,24262.41,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Bath,37919637,49260.07,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Greenwich GRANT,37919638,22690.9,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,Diamond Light Source Ltd GRANT,37919639,956.22,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Energy Engineering,University of Liverpool GRANT,37919640,4319.25,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Engineering,University of Liverpool GRANT,37919640,38837.53,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Energy,University of Manchester GRANT,37919641,47634.62,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,NC Engineering,University of Strathclyde GRANT,37919642,2920.13,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Strathclyde GRANT,37919642,15273.87,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Energy,University of Plymouth GRANT,37919643,35911.45,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Manchester GRANT,37919644,586.04,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,ICSTM,37919645,72890.06,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,University of Manchester GRANT,37919646,95302.46,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,University of Durham GRANT,37919647,81683.32,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Manufacturing Manufacturing,University of Cambridge,37919648,42237.34,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,University of Cambridge,37919648,88807.72,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Durham GRANT,37919649,8622.47,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,Queen Mary University of London,37919650,24606.78,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,"University of Wales, Cardiff - UWC",37919651,25974.32,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University College London GRANT,37919652,26153.08,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Edinburgh,37919653,26832.56,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,NC ICT,University of Bristol GRANT,37919654,4571.75,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Bristol GRANT,37919654,49519.11,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Bath,37919655,46122.9,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,King's College London,37919656,45294.47,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Strathclyde GRANT,37919657,24272.71,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,Queen Mary University of London,37919658,23986.46,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Energy,University of Strathclyde GRANT,37919659,86215.94,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Bath,37919660,19171.65,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Cambridge,37919661,28212.51,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,NC ICT,University of Glasgow GRANT,37919662,4681.5,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Glasgow GRANT,37919662,25942.67,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University College London GRANT,37919663,59663.8,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Manchester GRANT,37919664,22611.91,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Non Theme Specific,University of Exeter GRANT,37919665,9186.29,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Non Theme Specific,University of Bristol GRANT,37919666,13559.5,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Non Theme Specific,University of East Anglia GRANT,37919667,10712.13,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Non Theme Specific,University of Wales Aberystwyth,37919668,4398.64,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Non Theme Specific,Queen's University Belfast GRANT,37919669,7571.76,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Non Theme Specific,University of Strathclyde GRANT,37919670,8966.22,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Non Theme Specific,"University of Wales, Cardiff - UWC",37919671,10880.19,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Non Theme Specific,University of Southampton GRANT,37919672,11080.33,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Non Theme Specific,ICSTM,37919673,11089.02,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Non Theme Specific,University of Manchester GRANT,37919674,15075.69,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Non Theme Specific,Open University GRANT,37919675,12049.7,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Warwick,37919676,6245.91,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Warwick,37919676,24983.61,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Healthcare ICT,University of Ulster GRANT,37919677,19963.72,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,Heriot-Watt University GRANT,37919678,63086.77,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Glasgow GRANT,37919679,26950.1,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Ulster GRANT,37919680,10500,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Ulster GRANT,37919680,56796.44,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Physical Sciences,University of St Andrews GRANT,37919681,56177.55,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Energy,Loughborough University GRANT,37919682,127842.19,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,NC Infrastructure,University of Newcastle upon Tyne GRANT,37919683,32500,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,NC Infrastructure,University of Durham GRANT,37919684,115376.5,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Warwick,37919685,1213.79,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Warwick,37919685,1213.79,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Warwick,37919685,6878.16,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Warwick,37919685,6878.16,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University College London GRANT,37919686,59790.82,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Maths,University College London GRANT,37919687,913.32,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Bristol GRANT,37919688,22810.29,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University College London GRANT,37919689,1017.28,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,ICSTM,37919690,1563.1,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Edinburgh,37919691,1002.75,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,King's College London,37919693,476.92,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Liverpool GRANT,37919694,893.54,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Southampton GRANT,37919695,461.19,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,Queen's University Belfast GRANT,37919696,1117.91,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Cambridge,37919697,9000,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Cambridge,37919697,34698.58,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,R H B N C GRANT,37919698,25098.36,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of St Andrews GRANT,37919699,14853.6,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,NC ICT,Aston University GRANT,37919700,3337.5,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,Aston University GRANT,37919700,64153.04,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Non Theme Specific,Lancaster University GRANT,37919701,14467.33,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Newcastle upon Tyne GRANT,37919702,118763.76,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Warwick,37919703,110823.86,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,"University of Wales, Cardiff - UWC",37919704,138212.87,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Manchester GRANT,37919705,30133.53,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Liverpool GRANT,37919706,4500,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Liverpool GRANT,37919706,29071.38,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,University of the Highlands and Islands,37919707,4077.79,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Cambridge,37919708,2129.55,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Mathematical Sciences,University of Glasgow GRANT,37919709,30217.05,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Energy,University of Manchester GRANT,37919710,81365.81,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Energy,University of Cambridge,37919711,23086.84,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Energy,University of Sheffield GRANT,37919712,89619.63,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Edinburgh,37919713,188795.66,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,Loughborough University GRANT,37919714,179401.32,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Energy,University College London GRANT,37919715,278088.33,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Process, Environment & Sustainability",Cranfield University,37919716,19121.24,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Maths,Queen's University Belfast GRANT,37919717,20538.4,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Research Capacity,University of Oxford GRANT,37919718,15975.42,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Mathematical Sciences,University of Oxford GRANT,37919718,10650.3,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Sheffield GRANT,37919719,85894.67,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,GU ICT,University of Strathclyde GRANT,37919720,13659.54,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Strathclyde GRANT,37919720,13659.51,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,"University of Wales, Cardiff - UWC",37919721,8631.1,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Durham GRANT,37919722,30042.86,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Infrastructure and International,Queen Mary University of London,37919723,21868.89,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Healthcare ICT,University of Strathclyde GRANT,37919724,35642.43,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Infrastructure,University College London GRANT,37919725,32263.77,GBP
